Book,Line,Word,Text,Length
20,1,1,αὐτ,long
20,1,1,ὰρ,short
20,1,2,ὁ,short
20,1,3,ἐν,long
20,1,4,προδ,short
20,1,4,όμ,short
20,1,4,ῳ,long
20,1,5,εὐν,long
20,1,5,άζ,long
20,1,5,ετ,short
20,1,5,ο,short
20,1,6,δῖ,long
20,1,6,ος,short
20,1,7,Ὀδ,short
20,1,7,υσσ,long
20,1,7,εύς·,long
20,2,1,κὰμ,long
20,2,2,μὲν,short
20,2,3,ἀδ,short
20,2,3,έψ,long
20,2,3,ητ,long
20,2,3,ον,long
20,2,4,βο,short
20,2,4,έ,short
20,2,4,ην,long
20,2,5,στόρ,short
20,2,5,"εσ’,",short
20,2,6,αὐτ,long
20,2,6,ὰρ,short
20,2,7,ὕπ,short
20,2,7,ερθ,long
20,2,7,εν,long
20,3,1,κώ,long
20,3,1,ε,short
20,3,1,α,short
20,3,2,πόλλ’,long
20,3,3,ὀ,short
20,3,3,ΐ,short
20,3,3,"ων,",long
20,3,4,τοὺς,long
20,3,5,ἱρ,long
20,3,5,εύ,long
20,3,5,εσκ,long
20,3,5,ον,short
20,3,6,Ἀχ,short
20,3,6,αι,long
20,3,6,οί·,long
20,4,1,Εὐρ,long
20,4,1,υν,short
20,4,1,όμ,short
20,4,1,η,long
20,4,2,δ’ἄρ’,short
20,4,3,ἐπ,short
20,4,3,ὶ,long
20,4,4,χλαῖν,long
20,4,4,αν,long
20,4,5,βάλ,short
20,4,5,ε,short
20,4,6,κοιμ,long
20,4,6,ηθ,long
20,4,6,έντ,long
20,4,6,ι.,long
20,5,1,ἔνθ’,long
20,5,2,Ὀδ,short
20,5,2,υσ,short
20,5,2,εὺς,long
20,5,3,μνηστ,long
20,5,3,ῆρσ,long
20,5,3,ι,short
20,5,4,κακ,short
20,5,4,ὰ,long
20,5,5,φρον,short
20,5,5,έ,short
20,5,5,ων,long
20,5,6,ἐν,short
20,5,6,ὶ,short
20,5,7,θυμ,long
20,5,7,ῷ,long
20,6,1,κεῖτ’,long
20,6,2,ἐγρ,long
20,6,2,ηγ,long
20,6,2,ορ,short
20,6,2,ό,short
20,6,2,ων·,long
20,6,3,ταὶ,long
20,6,4,δ’ἐκ,long
20,6,5,μεγ,short
20,6,5,άρ,short
20,6,5,οι,long
20,6,5,ο,short
20,6,6,γυν,short
20,6,6,αῖκ,long
20,6,6,ες,long
20,7,1,ἤ,long
20,7,1,ϊσ,short
20,7,1,"αν,",short
20,7,2,αἳ,long
20,7,3,μνηστ,long
20,7,3,ῆρσ,long
20,7,3,ιν,short
20,7,4,ἐμ,short
20,7,4,ισγ,long
20,7,4,έσκ,long
20,7,4,οντ,long
20,7,4,ο,short
20,7,5,πάρ,short
20,7,5,ος,long
20,7,6,"περ,",long
20,8,1,ἀλλ,long
20,8,1,ήλ,long
20,8,1,ῃσ,long
20,8,1,ι,short
20,8,2,γέλ,short
20,8,2,ω,long
20,8,3,τε,short
20,8,4,καὶ,short
20,8,5,εὐφρ,long
20,8,5,οσ,short
20,8,5,ύν,short
20,8,5,ην,long
20,8,6,παρ,short
20,8,6,έχ,short
20,8,6,ουσ,long
20,8,6,αι.,long
20,9,1,τοῦ,long
